aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
434,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/20,10.50.237.0/27,195,199,80,176,6,Allow
435,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/22,10.50.189.54/31,15,154,96,153,1,Deny
436,133,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.49.96/29,6,107,150,154,6,Deny
437,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.7.0/26,10.50.128.0/17,20,33,26,102,1,Allow
438,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.249.160/28,10.50.128.0/17,65,181,79,135,1,Deny
439,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.128.0/17,50,73,10,173,6,Deny
440,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/21,10.50.236.169/32,36,50,10,30,6,Allow
441,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.26.216/32,10.50.92.0/26,124,125,108,166,1,Deny
442,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.168/31,10.50.192.0/19,96,187,26,95,1,Allow
443,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.126.0/26,10.50.128.0/18,102,135,143,158,1,Deny
444,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.192.0/18,111,161,29,67,6,Allow
445,75,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.32.0/20,58,128,21,38,1,Allow
446,98,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.232.0/23,53,131,38,104,6,Allow
447,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/17,14,195,77,144,1,Allow
448,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.130.0/23,10.50.64.0/18,2,77,71,91,6,Deny
449,13,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.0.0/16,47,52,28,161,1,Allow
450,178,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.204.0/22,10.50.152.0/21,39,199,58,85,6,Deny
451,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.84.136/32,10.50.32.0/19,175,195,154,178,1,Deny
452,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/21,10.50.0.0/16,71,179,82,143,6,Allow
453,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.25.48/28,10.50.145.240/28,20,97,96,103,1,Allow
454,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.161.64/27,92,114,165,185,6,Allow
455,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.16.138/32,120,173,45,198,1,Deny
456,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.25.16/28,10.50.240.64/26,67,88,73,137,1,Allow
457,111,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/20,10.50.0.0/16,101,127,58,172,6,Allow
458,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/21,10.50.239.192/26,136,185,23,35,6,Allow
459,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.128.0/17,8,23,98,135,1,Allow
460,65,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.240/30,10.50.109.192/26,25,172,84,125,1,Deny
461,181,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.59.162/31,135,165,5,65,6,Allow
462,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.99.32/27,10.50.0.0/17,130,160,57,165,1,Deny
463,68,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.176.0/23,86,167,120,136,6,Allow
464,147,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.144.0/23,112,120,21,94,6,Deny
465,70,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.248.0/21,10.50.192.0/18,199,200,26,147,6,Allow
466,5,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.128.0/18,105,171,33,54,1,Allow
467,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.228.0/23,10.50.64.0/18,109,199,96,136,6,Deny
468,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/18,111,150,56,111,6,Deny
469,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.92.224/32,136,158,86,116,1,Deny
470,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.23.160/28,10.50.228.0/22,102,178,43,164,6,Deny
471,17,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/22,10.50.192.0/18,42,148,47,196,6,Allow
472,22,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/21,10.50.192.0/18,125,161,102,188,6,Allow
473,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.15.36/32,10.50.56.0/21,81,121,37,158,6,Allow
474,40,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.163.0/25,10.50.78.48/30,108,123,69,83,1,Allow
475,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.0.0/18,107,175,83,96,6,Deny
476,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.82.16/30,10.50.96.0/21,23,191,41,62,1,Deny
477,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.248.0/21,5,186,48,100,1,Deny
478,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.163.0/26,84,103,23,75,1,Deny
479,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.40.0/21,62,174,146,150,1,Deny
480,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.143.87/32,10.50.216.152/32,77,116,18,198,6,Deny
481,30,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/20,10.50.9.55/32,131,171,46,62,1,Deny
482,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/21,10.50.64.0/18,93,105,31,65,6,Deny
483,178,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/22,10.50.64.0/18,37,81,56,88,6,Allow
484,158,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.144.0/20,70,139,51,149,6,Deny
485,191,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.74.96/27,10.50.160.0/19,42,99,148,195,1,Allow
486,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.93.224/27,10.50.176.0/20,121,136,55,83,6,Allow
487,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.124.96/29,39,191,54,191,1,Allow
488,116,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.0.0/16,12,61,96,144,6,Deny
489,70,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/20,10.50.28.0/22,126,176,11,42,6,Allow
490,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/21,10.50.204.0/22,135,189,170,198,1,Allow
491,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.91.148/32,17,44,3,50,1,Allow
492,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/16,138,196,105,126,1,Deny
493,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.220.192/27,114,192,113,139,1,Deny
494,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/20,10.50.0.0/17,138,143,51,67,6,Deny
495,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.88.0/21,87,152,12,180,6,Allow
496,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.102.124/30,10.50.97.0/25,111,168,32,200,1,Allow
497,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.80/28,10.50.230.201/32,46,188,141,182,1,Deny
498,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.187.128/25,13,154,143,189,1,Deny
499,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.48/28,10.50.82.216/31,66,159,14,64,1,Deny
500,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.74.124/30,10.50.0.0/17,12,88,76,184,6,Deny
501,157,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.214.96/30,10.50.192.0/19,108,109,50,109,6,Deny
502,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/20,10.50.150.128/27,87,188,96,193,1,Allow
503,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.96.192/26,123,128,114,122,6,Allow
504,43,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.196.116/30,10.50.128.0/18,33,53,47,115,6,Allow
505,27,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.128.0/20,154,166,3,147,1,Deny
506,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.136.0/23,10.50.0.0/17,22,127,13,187,1,Allow
507,142,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/20,10.50.215.213/32,77,78,22,109,6,Deny
508,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.68.0/22,10.50.32.0/20,36,151,148,160,6,Allow
509,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.77.80/28,47,189,42,57,1,Allow
510,93,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.203.200/30,10.50.140.0/22,144,171,162,164,6,Allow
511,143,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.7.144/28,10.50.0.0/16,2,198,22,81,1,Allow
512,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.209.64/26,10.50.0.0/16,27,196,78,194,1,Deny
513,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.134.192/26,63,198,38,77,1,Deny
514,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/22,10.50.4.0/22,5,36,17,97,6,Deny
515,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.206.241/32,135,174,169,197,6,Deny
516,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.99.192/26,10.50.165.76/30,75,172,24,183,1,Deny
517,44,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.0.0/19,42,81,54,82,6,Deny
518,186,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.145.70/31,10.50.0.0/22,86,126,148,182,6,Deny
519,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.68.0/22,10.50.104.0/21,44,182,2,40,1,Allow
520,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/22,10.50.128.0/20,104,154,10,154,6,Allow
521,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/22,10.50.96.0/19,12,81,80,187,1,Allow
522,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.203.224/28,27,122,27,125,1,Allow
523,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/20,10.50.50.0/25,80,144,73,145,6,Allow
524,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.144.72/29,78,178,142,150,6,Allow
525,189,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.24.0/23,10.50.22.88/32,61,173,117,185,6,Allow
526,3,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.16.0/20,173,185,113,117,6,Allow
527,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.57.0/28,10.50.136.0/21,68,90,120,193,6,Deny
528,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.128.0/17,117,167,91,98,6,Allow
529,62,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.240.0/21,38,97,17,156,6,Allow
530,85,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.108.0/23,85,97,73,194,1,Deny
531,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.123.40/29,10.50.24.0/22,84,142,23,157,6,Allow
532,60,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.213.10/31,10.50.160.40/29,109,175,57,163,1,Allow
533,47,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.251.138/31,58,84,89,142,1,Deny
534,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.49.200/32,58,60,152,153,6,Allow
535,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.255.64/26,10.50.0.0/17,3,122,120,174,1,Deny
536,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.112.0/20,22,60,114,150,6,Deny
537,176,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,34,87,134,172,1,Deny
538,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.71.9/32,10.50.180.240/29,37,175,5,152,1,Deny
539,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/20,10.50.192.0/18,80,170,100,160,1,Deny
540,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.1.64/26,10.50.0.0/19,12,89,98,190,6,Deny
541,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.253.104/32,10.50.208.0/23,119,132,24,84,6,Deny
542,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.192.0/20,142,197,38,60,6,Deny
543,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.212.0/22,19,45,163,185,1,Deny
544,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.194.0/23,51,103,60,165,1,Allow
545,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.230.48/29,10.50.224.0/21,58,67,1,194,6,Allow
546,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/22,10.50.206.0/23,104,140,9,198,1,Allow
547,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.31.0/27,10.50.191.128/27,94,186,53,102,1,Deny
548,131,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.240.0/20,21,95,11,149,1,Deny
549,44,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.160.0/19,163,191,1,67,1,Deny
550,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.203.208/28,10.50.128.0/18,86,173,25,52,6,Allow
551,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.0.0/17,16,59,50,152,1,Deny
552,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.43.244/30,10.50.35.192/27,13,174,28,87,1,Allow
553,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.41.128/26,10.50.64.0/21,160,199,108,171,1,Deny
554,19,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/22,10.50.36.0/22,46,96,34,36,1,Allow
555,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.154.0/23,10.50.232.0/21,27,165,12,54,1,Deny
556,135,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.133.64/26,10.50.212.200/32,41,184,43,167,1,Allow
557,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.220.0/23,10.50.152.224/27,4,198,28,183,6,Deny
558,112,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.95.44/31,10.50.128.0/17,20,170,7,39,6,Allow
559,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.212.192/28,10.50.16.0/20,3,182,6,38,6,Deny
560,42,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/22,10.50.94.0/26,88,115,24,152,1,Allow
561,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.103.48/28,139,164,14,15,1,Deny
562,125,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.137.47/32,10.50.32.0/19,28,36,22,48,6,Allow
563,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.252.128/26,10.50.92.248/29,153,164,136,189,6,Allow
564,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/23,10.50.8.0/21,18,84,121,190,6,Allow
565,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.157.20/32,10.50.40.0/22,136,186,158,199,1,Deny
566,92,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.92.0/23,10.50.160.0/20,164,175,115,141,1,Deny
567,142,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/21,10.50.181.160/32,26,80,95,130,1,Deny
568,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.16.0/21,33,112,55,196,1,Allow
569,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/18,49,176,52,67,1,Allow
570,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.108.0/22,10.50.127.0/25,77,102,5,60,1,Allow
571,36,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.160.0/19,28,92,114,151,6,Allow
572,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/20,10.50.192.0/18,102,110,35,104,1,Deny
573,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/20,10.50.116.0/23,8,72,32,139,1,Allow
574,65,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.242.0/23,30,160,48,56,6,Deny
575,96,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.194.224/29,49,50,98,138,1,Allow
576,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.56.0/23,41,182,44,84,6,Allow
577,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.140.0/23,10.50.0.0/18,10,147,72,91,6,Allow
578,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.214.0/26,77,137,16,146,1,Deny
579,158,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.36.208/28,10.50.168.0/21,175,181,88,186,6,Allow
580,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.146.0/23,10.50.104.234/31,9,140,63,94,6,Allow
581,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.32.0/19,43,87,137,152,1,Deny
582,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.47.0/26,164,170,96,178,6,Allow
583,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.128.0/21,103,125,41,110,6,Allow
584,44,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.138.0/23,18,22,9,190,6,Allow
585,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.5.0/26,10.50.255.146/31,35,87,73,100,1,Allow
586,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.243.128/26,10.50.121.209/32,10,195,73,93,1,Deny
587,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.180.0/22,10.50.128.0/19,46,163,37,114,6,Deny
588,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.16.0/22,14,42,51,168,1,Deny
589,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/21,10.50.120.0/22,19,96,59,130,1,Deny
590,148,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.193.0/26,44,121,160,169,1,Deny
591,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/21,10.50.208.0/21,41,92,37,104,6,Deny
592,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/22,10.50.0.0/16,57,162,90,122,6,Deny
593,165,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.112.0/21,27,146,46,90,1,Allow
594,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.192.0/20,36,110,154,186,6,Allow
595,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.64.0/18,120,160,107,115,1,Deny
596,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/21,10.50.48.32/28,29,156,144,186,1,Deny
597,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.248.0/22,10.50.240.0/20,11,200,16,193,1,Deny
598,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.18.128/26,10.50.0.0/17,70,187,40,73,1,Allow
599,179,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.173.192/26,10.50.121.160/29,27,66,100,127,1,Deny
600,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/17,37,74,21,59,6,Allow
601,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/20,10.50.96.0/21,35,79,158,173,1,Allow
602,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/20,10.50.51.88/29,80,107,23,137,1,Allow
603,179,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.176.0/20,65,126,57,95,6,Allow
604,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.202.0/23,10,31,45,137,1,Allow
605,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.244/32,10.50.233.112/29,112,191,16,45,6,Allow
606,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.208.0/23,87,90,147,152,1,Allow
607,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.71.128/25,54,161,21,27,1,Allow
608,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.0/20,10.50.64.0/20,124,144,38,114,1,Allow
609,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.126.0/23,10.50.80.0/21,11,31,139,157,6,Deny
610,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.57.192/30,26,157,32,177,6,Deny
611,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.64.0/22,170,192,28,53,1,Allow
612,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/21,10.50.80.0/20,62,85,53,164,1,Allow
613,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.0/21,10.50.160.0/19,159,192,119,186,1,Deny
614,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.104.0/21,105,142,9,199,1,Deny
615,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.192.0/18,106,200,36,179,1,Deny
616,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.138.0/23,10.50.232.0/21,70,113,32,75,1,Allow
617,127,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.213.112/32,10.50.80.0/21,97,124,13,187,1,Deny
618,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.169.188/32,10.50.0.0/16,17,21,11,63,6,Deny
619,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.96.0/19,107,111,32,67,1,Allow
620,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.22.0/23,10.50.236.128/25,132,180,84,190,1,Deny
621,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.32.0/22,68,154,140,181,1,Deny
622,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.96.0/22,98,147,13,147,6,Allow
623,171,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.163.0/25,29,130,88,188,1,Deny
624,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.192.0/18,136,181,38,54,1,Allow
625,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.224.0/21,16,192,34,46,1,Deny
626,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.0.0/17,4,56,95,135,1,Deny
627,57,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.24.0/21,109,121,1,82,1,Deny
628,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.176.0/21,83,94,92,143,6,Deny
629,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.128.0/20,120,196,35,83,6,Allow
630,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.216.0/23,10.50.0.0/19,94,195,170,171,6,Allow
631,9,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.60.160/28,58,148,1,49,1,Deny
632,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.128.0/19,42,196,110,167,1,Allow
633,200,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.188.80/32,10.50.16.0/20,131,167,34,69,6,Allow
634,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/21,10.50.0.0/17,30,161,50,172,1,Allow
635,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.32.0/20,89,189,9,65,1,Deny
636,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.64.0/19,114,143,119,178,1,Deny
637,156,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.89.248/32,10.50.8.192/31,70,89,21,97,1,Allow
638,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,75,156,175,180,1,Allow
639,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.0.0/16,119,180,115,164,6,Allow
640,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.176.0/21,39,54,69,176,1,Deny
641,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.128.0/18,19,114,96,142,6,Deny
642,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.18.176/32,10.50.128.0/20,7,73,36,134,1,Deny
643,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.160.0/19,8,113,5,129,6,Deny
644,190,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.29.223/32,10.50.104.224/28,134,144,56,97,6,Deny
645,95,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/21,10.50.192.0/18,89,126,65,132,1,Deny
646,69,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.8.0/21,169,191,121,180,6,Allow
647,108,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.64.0/18,122,160,89,152,1,Allow
648,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.0.0/17,77,106,99,113,6,Allow
649,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.202.128/27,10.50.96.0/21,64,148,113,155,6,Allow
650,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/23,10.50.101.8/31,120,161,89,159,6,Allow
